,LotFrontage,MasVnrArea,GarageYrBlt,Alley,MasVnrType,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Electrical,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PoolQC,Fence,MiscFeature
1086,70.04995836802665,0.0,1973.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1087,85.0,0.0,2005.0,Grvl,None,Gd,TA,Mn,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1088,24.0,50.0,2004.0,Grvl,Stone,Gd,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1089,37.0,0.0,2005.0,Pave,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1090,60.0,0.0,1987.0,Grvl,None,TA,TA,No,Unf,Unf,FuseA,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1091,24.0,212.0,1999.0,Pave,BrkFace,Gd,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1092,60.0,0.0,1925.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1093,71.0,166.0,1977.0,Grvl,BrkFace,TA,TA,Mn,GLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1094,74.0,0.0,1956.0,Grvl,None,TA,TA,No,BLQ,Rec,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1095,78.0,0.0,2006.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1096,60.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1097,70.04995836802665,0.0,1987.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1098,50.0,0.0,1936.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1099,82.0,206.0,1978.0,Grvl,BrkFace,Gd,TA,No,ALQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1100,60.0,0.0,1930.0,Grvl,None,TA,Fa,No,Rec,Unf,FuseF,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1101,61.0,0.0,1981.0,Grvl,None,TA,TA,No,BLQ,LwQ,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1102,70.0,45.0,1960.0,Grvl,BrkFace,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,MnWw,missing
1103,79.0,0.0,1954.0,Grvl,None,TA,TA,Mn,ALQ,Unf,SBrkr,Fa,BuiltIn,Fin,TA,TA,missing,missing,missing
1104,24.0,304.0,1970.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1105,98.0,362.0,1994.0,Grvl,BrkFace,Ex,TA,Av,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1106,114.0,0.0,1990.0,Grvl,None,Gd,TA,Mn,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1107,168.0,0.0,2006.0,Grvl,None,Ex,Gd,No,Unf,Unf,SBrkr,Gd,BuiltIn,RFn,TA,TA,missing,missing,missing
1108,70.04995836802665,0.0,2000.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1109,107.0,42.0,2004.0,Grvl,Stone,Ex,TA,Mn,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1110,70.04995836802665,0.0,1995.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1111,80.0,660.0,1976.0,Grvl,BrkFace,TA,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1112,73.0,0.0,1957.0,Grvl,None,TA,TA,No,GLQ,Unf,FuseA,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1113,66.0,0.0,1953.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1114,90.0,0.0,1955.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1115,93.0,328.0,2007.0,Grvl,Stone,Ex,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1116,70.04995836802665,0.0,2002.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,TA,BuiltIn,Fin,TA,TA,missing,missing,missing
1117,57.0,0.0,1967.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1118,85.0,0.0,1958.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,BuiltIn,RFn,TA,TA,missing,missing,missing
1119,70.0,0.0,1959.0,Grvl,None,TA,TA,No,LwQ,Unf,FuseA,Gd,Attchd,RFn,TA,TA,missing,GdWo,missing
1120,59.0,0.0,1920.0,Grvl,None,TA,TA,No,Unf,Unf,FuseA,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1121,84.0,196.0,2005.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1122,70.04995836802665,0.0,1956.0,Grvl,None,TA,TA,No,Unf,Unf,FuseA,Gd,Basment,Unf,TA,TA,missing,MnPrv,missing
1123,50.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1124,70.04995836802665,170.0,1992.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1125,60.0,0.0,1977.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,TA,Detchd,Unf,Fa,Fa,missing,missing,missing
1126,53.0,130.0,2007.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1127,182.0,0.0,2004.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1128,59.0,0.0,2004.0,Grvl,None,Gd,TA,Av,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
1129,60.0,180.0,1980.0,Grvl,BrkFace,Gd,TA,Gd,GLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1130,65.0,0.0,1981.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,TA,Detchd,Unf,TA,TA,missing,MnPrv,missing
1131,63.0,0.0,1980.0,Grvl,None,Gd,TA,Mn,BLQ,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,MnPrv,missing
1132,90.0,0.0,1930.0,Grvl,None,TA,TA,Mn,Unf,Unf,SBrkr,Gd,Detchd,Unf,Fa,TA,missing,missing,missing
1133,80.0,0.0,1995.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1134,57.0,0.0,1997.0,Grvl,None,Gd,TA,Av,Unf,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1135,60.0,0.0,1926.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1136,80.0,0.0,1950.0,Grvl,None,TA,TA,No,BLQ,Unf,FuseA,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1137,54.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1138,70.04995836802665,0.0,1977.0,Grvl,None,TA,TA,Gd,ALQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1139,98.0,0.0,1972.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1140,60.0,0.0,1988.0,Grvl,None,TA,TA,Mn,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1141,70.04995836802665,44.0,1976.0,Grvl,BrkFace,TA,TA,No,ALQ,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
1142,77.0,340.0,2006.0,Grvl,Stone,Ex,TA,Gd,GLQ,Unf,SBrkr,TA,BuiltIn,RFn,TA,TA,missing,missing,missing
1143,70.04995836802665,0.0,1980.0,Grvl,None,TA,TA,No,GLQ,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1144,60.0,0.0,1941.0,Grvl,None,Gd,TA,No,BLQ,Unf,FuseA,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1145,52.0,0.0,1928.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1146,70.04995836802665,85.0,1985.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
1147,75.0,0.0,1941.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1148,70.04995836802665,0.0,1982.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1149,50.0,0.0,1930.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1150,57.0,0.0,1950.0,Grvl,None,TA,TA,No,Unf,Unf,FuseA,Gd,Attchd,Unf,TA,TA,missing,GdPrv,missing
1151,134.0,132.0,1959.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1152,90.0,0.0,1956.0,Grvl,None,TA,TA,No,ALQ,GLQ,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1153,70.04995836802665,0.0,2002.0,Grvl,None,TA,TA,Av,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1154,70.04995836802665,288.0,1965.0,Grvl,Stone,TA,TA,Gd,ALQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,GdPrv,missing
1155,90.0,0.0,1976.0,Grvl,None,Gd,TA,Gd,ALQ,Unf,SBrkr,Fa,Attchd,RFn,TA,TA,missing,missing,missing
1156,85.0,0.0,1965.0,Grvl,None,TA,TA,Gd,ALQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,MnPrv,missing
1157,34.0,166.0,2008.0,Grvl,Stone,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1158,92.0,186.0,2008.0,Grvl,Stone,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1159,76.0,270.0,1974.0,Grvl,BrkFace,TA,TA,No,ALQ,Unf,SBrkr,TA,Attchd,RFn,Gd,TA,missing,missing,missing
1160,24.0,0.0,1978.0,Grvl,None,Gd,TA,No,ALQ,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
1161,70.04995836802665,72.0,1993.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1162,109.0,0.0,1968.0,Grvl,None,Gd,TA,No,BLQ,Unf,SBrkr,Po,Attchd,Fin,TA,TA,missing,missing,missing
1163,60.0,0.0,1969.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,CarPort,Unf,Fa,TA,missing,missing,missing
1164,70.04995836802665,0.0,1978.0,Grvl,None,Gd,TA,Gd,ALQ,Rec,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
1165,79.0,268.0,2009.0,Grvl,Stone,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1166,64.0,72.0,2008.0,Grvl,Stone,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1167,58.0,0.0,2000.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1168,120.0,0.0,1935.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,TA,Basment,Unf,TA,TA,missing,missing,missing
1169,118.0,1378.0,1995.0,Grvl,BrkFace,Ex,TA,Gd,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1170,76.0,0.0,1977.0,Grvl,None,TA,TA,Av,ALQ,Unf,SBrkr,Po,Attchd,Fin,TA,TA,Gd,GdPrv,missing
1171,76.0,0.0,1958.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,Shed
1172,35.0,0.0,2006.0,Pave,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Fin,TA,TA,missing,missing,missing
1173,138.0,0.0,1980.0,Grvl,None,TA,TA,No,Rec,BLQ,SBrkr,Gd,missing,missing,missing,missing,missing,MnPrv,missing
1174,80.0,0.0,1932.0,Grvl,None,Gd,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1175,85.0,337.0,1992.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1176,37.0,0.0,1984.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,MnPrv,missing
1177,70.04995836802665,0.0,1926.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1178,54.0,0.0,1921.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,Fa,TA,missing,missing,missing
1179,77.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1180,70.04995836802665,0.0,1990.0,Grvl,None,Gd,TA,No,LwQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,GdPrv,missing
1181,64.0,186.0,2008.0,Grvl,Stone,Ex,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1182,160.0,0.0,1996.0,Grvl,None,Ex,TA,Av,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,Ex,MnPrv,missing
1183,60.0,0.0,1970.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1184,50.0,226.0,1963.0,Grvl,BrkFace,TA,TA,Gd,Rec,Unf,SBrkr,TA,2Types,RFn,TA,TA,missing,missing,missing
1185,60.0,0.0,1965.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1186,107.0,0.0,1920.0,Grvl,None,Fa,TA,Mn,BLQ,Unf,SBrkr,Gd,CarPort,Unf,Fa,Fa,missing,missing,missing
1187,89.0,0.0,1994.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Fa,Attchd,RFn,TA,TA,missing,GdPrv,missing
1188,68.0,95.0,2002.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1189,60.0,0.0,1999.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1190,70.04995836802665,149.0,1975.0,Grvl,Stone,TA,TA,Av,BLQ,Unf,SBrkr,TA,2Types,Fin,TA,TA,missing,missing,missing
1191,24.0,456.0,1999.0,Pave,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1192,60.0,0.0,1925.0,Grvl,None,TA,TA,Mn,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,Fa,missing,GdWo,missing
1193,70.04995836802665,425.0,1999.0,Grvl,BrkFace,Ex,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1194,80.0,143.0,1969.0,Grvl,Stone,TA,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,MnPrv,missing
1195,51.0,0.0,2005.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1196,58.0,0.0,2006.0,Grvl,None,Gd,TA,Av,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
1197,65.0,0.0,1916.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1198,70.0,0.0,2001.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1199,75.0,51.0,1974.0,Grvl,BrkFace,TA,TA,No,Rec,Unf,SBrkr,Po,Attchd,Unf,TA,TA,missing,missing,missing
1200,71.0,0.0,1972.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,Shed
1201,80.0,0.0,1998.0,Grvl,None,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1202,50.0,0.0,1960.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Fa,Detchd,Unf,TA,TA,missing,missing,missing
1203,75.0,171.0,2000.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
1204,78.0,0.0,1975.0,Grvl,None,Gd,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,MnPrv,missing
1205,90.0,234.0,1990.0,Grvl,BrkFace,Gd,TA,Mn,ALQ,BLQ,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1206,70.04995836802665,0.0,1966.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1207,70.0,120.0,2003.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1208,70.0,0.0,1980.0,Grvl,None,TA,TA,No,Rec,BLQ,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1209,85.0,420.0,2006.0,Grvl,Stone,Ex,TA,Mn,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1210,70.0,0.0,1992.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,GdPrv,Shed
1211,152.0,0.0,1988.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Basment,RFn,TA,TA,missing,missing,missing
1212,50.0,0.0,1941.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1213,70.04995836802665,0.0,1965.0,Grvl,None,TA,Gd,Av,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1214,69.0,0.0,1962.0,Grvl,None,TA,TA,Av,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1215,99.0,0.0,1966.0,Grvl,None,TA,TA,No,Rec,LwQ,SBrkr,Gd,Detchd,RFn,TA,TA,missing,MnPrv,missing
1216,68.0,0.0,1978.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1217,72.0,72.0,2009.0,Grvl,Stone,Gd,TA,Mn,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1218,52.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1219,21.0,236.0,1980.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1220,66.0,0.0,1964.0,Grvl,None,TA,TA,No,Rec,LwQ,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1221,55.0,0.0,1968.0,Grvl,None,TA,TA,No,BLQ,LwQ,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
1222,78.0,320.0,1949.0,Grvl,BrkFace,TA,TA,Mn,Rec,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,GdWo,missing
1223,89.0,44.0,1951.0,Grvl,BrkFace,TA,Fa,No,LwQ,Unf,FuseA,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1224,60.0,0.0,2004.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1225,65.0,63.0,1958.0,Grvl,BrkFace,TA,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,MnWw,missing
1226,86.0,74.0,2007.0,Grvl,Stone,Gd,TA,Mn,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
1227,72.0,300.0,1992.0,Grvl,BrkFace,TA,TA,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1228,65.0,766.0,2008.0,Grvl,BrkFace,Ex,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1229,70.0,0.0,1960.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Basment,Unf,TA,TA,missing,GdWo,missing
1230,70.04995836802665,1.0,1977.0,Grvl,None,Gd,TA,No,GLQ,Rec,SBrkr,TA,BuiltIn,RFn,TA,TA,missing,missing,Gar2
1231,70.0,120.0,1962.0,Grvl,BrkFace,TA,TA,Av,ALQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,GdWo,missing
1232,70.0,0.0,1962.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,CarPort,Unf,TA,TA,missing,missing,missing
1233,70.04995836802665,180.0,1959.0,Grvl,BrkFace,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,MnPrv,missing
1234,55.0,0.0,1980.0,Grvl,None,TA,TA,Av,Unf,Unf,FuseA,Gd,missing,missing,missing,missing,missing,missing,missing
1235,96.0,0.0,1914.0,Grvl,None,Gd,TA,Mn,Unf,Unf,FuseF,Gd,Detchd,Unf,Fa,Fa,missing,missing,missing
1236,36.0,106.0,2003.0,Grvl,Stone,Gd,TA,No,Unf,Unf,SBrkr,Gd,BuiltIn,RFn,TA,TA,missing,missing,missing
1237,41.0,0.0,2004.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
1238,63.0,0.0,2005.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1239,64.0,32.0,2006.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1240,65.0,252.0,2003.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1241,83.0,0.0,2007.0,Grvl,Stone,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1242,85.0,81.0,1974.0,Grvl,BrkFace,Gd,TA,Gd,GLQ,LwQ,SBrkr,TA,Attchd,RFn,TA,TA,missing,MnPrv,missing
1243,107.0,0.0,2006.0,Grvl,None,Ex,Gd,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1244,70.04995836802665,0.0,1931.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1245,78.0,74.0,1984.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,BuiltIn,Fin,TA,TA,missing,missing,missing
1246,65.0,0.0,2005.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1247,70.04995836802665,335.0,1976.0,Grvl,BrkFace,TA,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1248,60.0,0.0,1950.0,Grvl,None,Gd,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,Fa,Fa,missing,missing,missing
1249,60.0,0.0,1950.0,Grvl,None,TA,TA,No,BLQ,Rec,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1250,93.0,0.0,1968.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1251,70.04995836802665,163.0,2003.0,Grvl,Stone,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1252,62.0,0.0,1968.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,GdWo,Shed
1253,70.04995836802665,0.0,1974.0,Grvl,None,TA,TA,Gd,LwQ,ALQ,SBrkr,Gd,Attchd,RFn,TA,TA,missing,MnPrv,missing
1254,60.0,92.0,2003.0,Grvl,Stone,Gd,TA,No,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
1255,52.0,0.0,1978.0,Grvl,None,TA,Fa,No,LwQ,Unf,FuseA,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1256,91.0,554.0,1994.0,Grvl,BrkFace,Gd,TA,Gd,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1257,56.0,0.0,1980.0,Grvl,None,Fa,TA,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1258,59.0,182.0,2005.0,Grvl,Stone,Gd,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1259,65.0,0.0,1969.0,Grvl,None,Gd,TA,No,ALQ,LwQ,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1260,70.04995836802665,0.0,1999.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,TA,BuiltIn,Fin,TA,TA,missing,missing,missing
1261,80.0,0.0,1956.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1262,70.04995836802665,0.0,1957.0,Grvl,None,TA,TA,Av,Unf,Unf,FuseA,TA,Attchd,Unf,TA,TA,missing,missing,missing
1263,60.0,0.0,1940.0,Pave,None,TA,TA,No,Unf,Unf,FuseA,Gd,Detchd,Unf,TA,TA,missing,GdPrv,missing
1264,34.0,0.0,1998.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1265,35.0,218.0,1999.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1266,60.0,0.0,1960.0,Grvl,None,TA,TA,No,Unf,Unf,FuseF,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
